,language_score
1270,0.9999987522521924
1271,0.9999952402721568
1272,0.999996555125524
1273,0.999998237198515
1274,0.9999979504289548
1275,0.9999955888920984
1276,0.9999965301263698
1277,0.9999941395290745
1278,0.9999977608239043
1279,0.9999984561835472
1280,0.9999952292984942
1281,0.9999983275674664
1282,0.99999430433767
1283,0.9999968816476672
1284,0.9999953934917212
1285,0.9999965034806252
1286,0.9999976362524547
1287,0.9999955353683498
1288,0.9999974759254068
1289,0.9999956937486464
1290,0.9999964009535904
1291,0.9999958317466452
1292,0.9999961932124922
1293,0.9999960484632476
1294,0.9999979115074228
1295,0.9999979275040018
1296,0.99999661390968
1297,0.999997208915358
1298,0.9999968965232392
1299,0.9999955084135402
1300,0.9999967260618297
1301,0.999995686319969
1302,0.9999951956199928
1303,0.9999980403495764
1304,0.9999971412228598
1305,0.9999954296437574
1306,0.9999955181239136
1307,0.9999964212286624
1308,0.9999979761360848
1309,0.9999971721630172
1310,0.9999972876198594
1311,0.9999950190844656
1312,0.9999973668198984
1313,0.9999971479353414
1314,0.9999970396723254
1315,0.9999990427784684
1316,0.9999972470763858
1317,0.9999972003750386
1318,0.999995663025572
1319,0.999997495787779
1320,0.9999959353971456
1321,0.9999967255087974
