,language_score
1260,0.9999963264305292
1261,0.9999966713300698
1262,0.9999961401536139
1263,0.999996235154577
1264,0.9999965627160792
1265,0.9999969256533994
1266,0.9999971501603844
1267,0.9999968530419256
1268,0.9999952748314991
1269,0.9999937652710557
1270,0.9999987522521923
1271,0.9999952402721568
1272,0.9999965551255239
1273,0.999998237198515
1274,0.9999979504289547
1275,0.9999955888920984
1276,0.9999972908480272
1277,0.9999941395290745
1278,0.9999979394777968
1279,0.9999984561835473
1280,0.9999952621620424
1281,0.9999983275674664
1282,0.9999943043376699
1283,0.9999954306315632
1284,0.9999953934917213
1285,0.9999965034806253
1286,0.9999976362524549
1287,0.9999955353683498
1288,0.9999974759254068
1289,0.9999956937486463
1290,0.9999964009535904
1291,0.9999958317466451
1292,0.9999973977893593
1293,0.9999960484632476
1294,0.9999979115074229
1295,0.9999979275040018
1296,0.9999966139096799
1297,0.9999972089153579
1298,0.9999964219095957
1299,0.9999955084135402
1300,0.9999967260618297
1301,0.999995686319969
1302,0.9999951956199927
1303,0.9999980403495765
1304,0.9999971412228598
1305,0.9999954296437574
1306,0.9999955181239135
1307,0.9999964212286624
1308,0.9999979761360847
1309,0.9999971721630172
1310,0.9999972876198594
1311,0.9999950190844655
1312,0.9999977229599677
1313,0.9999971479353414
1314,0.9999970396723254
1315,0.9999990427784683
1316,0.9999972470763858
1317,0.9999972003750386
1318,0.9999956630255721
1319,0.999997495787779
1320,0.9999959353971455
1321,0.9999967255087974
